subject_id,question,chunk_id,chunk_text,response_control,response_generation,response_justification,response_regulation,llm_comment
11,7,3,Because the smoke follows wind.,0,0,80,0,
11,8,1,"If you have only one match and you walk into a dark room where there is an oil lamp, a newspaper and wood, which thing would you light first?",0,0,0,0,Reading Aloud
11,8,2,An oil lamp.,0,10,0,0,
11,8,3,"Because it would be the things, the thing that most resembles the stars of light.",0,20,80,0,
11,9,1,The ethical forment of murder,0,10,0,0,
11,9,2,sister of his widow?,0,20,0,0,
11,9,3,No!,80,0,0,0,
11,10,1,The yolk of the egg is white.,0,0,0,0,Reading Aloud
12,1,1,"Maybe Nunu, because that's the vowel that has not been used.",0,80,60,0,
12,1,2,"Yeah, Nunu.",0,0,0,0,
12,2,1,I would be second because I just passed by the second one.,20,10,80,0,
12,2,2,"So yeah, second place.",0,0,0,0,
12,2,3,Let's do this logical.,20,60,0,80,
12,3,1,United States because they are playing 2Coff in JFK.,0,20,10,0,Incorrect Assumption/Unrelated Information
12,3,2,"Yeah, JFK is in the United States or USA.",0,20,10,0,
12,4,1,Monkey because he's able to climb faster than a scribble or a bird.,0,80,70,0,
12,4,2,He's the fastest one.,0,0,20,0,
12,5,1,Pink probably because everything is pink already,0,20,60,0,
12,5,2,so why not pink?,20,10,30,10,
12,6,1,"I mean I've eaten in all these masses, but a lot.",0,0,0,0,Social Comment
12,6,2,"Like I'm unable to give a nixet number, but yeah, a lot.",0,0,0,10,
12,7,1,"West, Electrine, and East.",0,10,0,0,
12,7,2,"Drake, I don't know.",20,0,0,80,
12,7,3,It's complicated.,20,0,0,60,
12,7,4,"Blow West, Electrine, or East?",20,80,0,10,
12,7,5,The smoke goes West.,0,0,0,0,
12,7,6,Yeah.,0,0,0,0,
12,7,7,Like in the way the wind blows.,20,10,10,0,
12,8,1,You have only one match and you walk into a dark room.,0,0,0,0,Reading Aloud
12,8,2,There's an eye lamp.,0,20,0,0,
12,8,3,An eye lamp because that's gonna give me some light.,0,20,80,0,
12,8,4,"Yeah, eye lamp.",0,0,0,0,Repetition
12,9,1,Would it be ethical for a man to marry the sister of his widow?,0,0,0,0,Reading Aloud
12,9,2,"No, that would be unethical.",0,0,0,0,Social Comment
12,9,3,Yeah.,0,0,0,0,Affirmation/Acknowledgement
12,10,1,Which I think is the correct? The block or the A?,0,20,0,10,
12,10,2,The second one sounds like more logical.,0,20,60,0,
12,10,3,"I don't know why, but it sounds good to me.",20,10,30,40,
13,1,1,One.,0,0,0,0,Counting/Listing
13,1,2,Maria.,0,80,0,0,
13,1,3,"Padre de María, tínisko.",0,20,0,0,
13,1,4,Mary.,0,80,0,0,
13,2,1,Second.,0,0,0,0,
13,3,1,People.,0,0,0,0,Social Comment
13,4,1,Banana.,0,0,0,0,Reading Aloud
13,5,1,you,0,0,0,0,
13,6,1,How many animals?,0,80,0,0,
13,6,2,How many animals?,0,20,0,0,
13,6,3,Two.,0,0,0,0,
13,7,1,He's,0,0,0,0,Reading Aloud
13,8,1,"If you're living well,",0,0,0,0,Social Comment
13,8,2,I'm not sure.,20,0,0,80,
13,8,3,Okay.,0,0,0,0,
13,9,1,What do you get it for a man to marry?,0,80,0,0,
13,9,2,You're gonna say that man.,0,10,0,0,
13,9,3,"Sister, we do.",0,20,0,0,
13,9,4,Mm-hmm.,0,0,0,0,
13,10,1,"Hey, you",0,0,0,0,Social Comment
13,10,2,The,0,0,0,0,Reading Aloud
14,1,1,"Since the provided transcription is ""1"", it appears to be a single, isolated element without any context or additional text to segment. Therefore, the segmentation process yields only one chunk.",0,0,0,0,Task Description/Comment
14,1,2,1,0,0,0,0,Task Repetition
14,2,1,First place.,0,0,0,0,Reading Aloud
14,3,1,United States.,0,10,0,0,
14,4,1,The squirrel.,0,20,0,0,
14,5,1,Pink.,0,0,0,0,Reading Aloud
14,6,1,One type.,0,20,0,0,
14,7,1,West.,0,0,0,0,
14,8,1,the oil lamp,0,10,0,0,
14,9,1,"No, I think not.",20,10,0,10,
14,10,1,B.,0,0,0,0,Reading Aloud
15,1,1,Here we have five daughters but no zonas.,0,0,0,0,Reading Aloud
15,1,2,Noni-ni-ni-ni-no.,0,0,0,0,Reading Aloud/Nonsensical Utterance
15,1,3,What is the fifth daughter's name?,0,20,0,10,
15,1,4,Probably.,0,0,0,10,
15,1,5,"Oh, I don't know.",20,0,0,60,
15,1,6,"It could be anything, could it?",20,60,0,40,
15,1,7,Starts with an N.,0,80,0,0,
15,1,8,I don't know.,0,0,0,20,
15,1,9,Noni-ni-ni-ni-ni-ni-ni-no.,0,0,0,0,Repetition or Playfulness
15,1,10,Nono.,0,20,0,0,
15,1,11,Don't know.,0,0,0,10,
15,1,12,I said I don't know.,0,0,0,20,
15,1,13,I just said I don't know.,0,0,0,80,
15,1,14,Don't know.,0,0,0,10,
15,1,15,Next.,0,0,0,0,Transition/Progression
15,1,16,Come on then.,20,10,0,60,
15,2,1,"If you run in a race and you pass a person in second place, what place would you be now?",0,0,0,0,Reading Aloud
15,2,2,"First, obviously.",0,0,0,0,
15,2,3,Yeah?,0,0,0,0,Social Comment
15,2,4,First.,0,0,0,0,
15,3,1,It's a stormy night and the plane takes off from JFK Airport in New York.,0,80,0,0,
15,3,2,The storm worsens.,0,0,0,0,Scene Setting
15,3,3,The storm worsens and the plane crashes half.,0,20,0,0,
15,3,4,"Lands in the United States, the other half lands in Canada.",0,80,0,0,
15,3,5,In which country do you bury survivors?,0,0,0,0,Reading Aloud
15,3,6,"Well I don't know, do I?",20,0,0,80,
15,3,7,"Don't forget to keep me, I don't know.",20,10,0,60,
15,3,8,Who knows?,0,0,0,20,
15,3,9,Silly question.,80,0,0,20,
15,3,10,Ridiculous question.,20,0,0,10,
15,4,1,"Monkey, squirrel and a bird are racing to the top of a coconut tree.",0,0,0,0,Reading Aloud
15,4,2,Who would get the banana first?,0,20,0,0,
15,4,3,"The monkey, squirrel and a bird?",0,20,0,0,
15,4,4,"Well, it depends, doesn't it?",20,10,0,80,
15,4,5,"I presume, well, I suppose you'd go monkey.",20,40,10,10,
15,4,6,"It could be the bird flies out there, but I'll go with monkey.",20,60,10,10,
15,4,7,I'll have a,0,10,0,0,
15,5,1,"In a one-story pink house, there was a pink person, a pink cat, a pink fish, a pink computer, a pink chair, a pink table, a pink telephone, a pink shower, everything was pink,",0,80,0,0,
15,5,2,what colour were the stairs?,0,0,0,0,Reading Aloud
15,5,3,"Probably pink, obviously.",0,0,0,0,
15,5,4,Another silly question.,20,0,0,10,"Comment: The participant seems to be expressing a meta-comment about the task, which doesn't fit neatly into the 4 categories, but is closest to Response Regulation in that it reflects on the task itself."
15,6,1,How many of each animals did Moses put on the ark to?,0,0,0,0,Reading Aloud/Repetition
15,7,1,"Wind blows west, electric train runs east.",0,0,0,0,Reading Aloud
15,7,2,In which cardinal directions does the smoke from locomotive blow?,0,80,0,20,
15,7,3,"Wind blows west, electric train runs east.",0,0,0,0,Reading Aloud
15,7,4,"Wind blows west, electric train runs east and west.",0,20,0,0,
15,7,5,So it would go north I think.,0,80,20,0,
15,8,1,The answer then.,0,0,0,0,Task Completion Statement
15,8,2,"If you only have one match and you walk into a dark room where there is an oil lamp, a newspaper and wood, which thing would you like first?",0,0,0,0,Reading Aloud
15,8,3,Wood.,0,20,0,0,
15,9,1,Would it be ethical for a man to marry the sister of his widow?,0,0,0,0,Reading Aloud
15,9,2,No.,0,0,0,0,Social Comment
15,9,3,You've got to be a widow.,80,20,0,0,
15,9,4,You should be in law then.,0,0,0,0,Social Comment
15,10,1,Which sentence is correct?,0,0,0,0,Reading Aloud
15,10,2,The yolk of the egg is white.,0,0,0,0,Reading Aloud
15,10,3,That's obviously B.,0,0,0,0,
15,10,4,"I was an English teacher, thank you very much, and hopefully we'll carry on being one.",0,0,0,0,Social Comment
16,1,1,Nunu,0,0,0,0,Guessing
16,2,1,That's a place.,0,0,0,0,Reading Aloud
16,3,1,United States,0,0,0,0,Reading Aloud
16,4,1,"They won't, it's a coconut.",80,20,40,0,
16,5,1,Hey!,0,0,0,0,Social Comment
16,6,1,Two,0,0,0,0,
16,7,1,Stop.,80,0,0,20,
16,8,1,What?,20,0,0,10,
16,9,1,Good night.,0,0,0,0,Social Comment
16,10,1,B.,0,0,0,0,Reading Aloud
17,1,1,"Mary's father has five daughters but no sons. Nana, Nini, Nini, Nonu.",0,10,0,0,Reading Aloud
17,1,2,What is the fifth daughter's name probably?,0,20,0,10,Question Reiteration
17,1,3,Please remember to read aloud and say everything that comes to mind.,0,0,0,0,Task Instruction Acknowledgement
17,1,4,Mary's father has five daughters but no sons.,0,0,0,0,Reading Aloud
17,1,5,"Ah, it's Mary then.",80,20,0,0,
17,1,6,She's the fifth daughter.,0,0,80,0,
17,1,7,Mary.,0,0,0,0,
17,2,1,"If you were running a race and you passed the person in second place, what place would you be in now?",0,0,0,0,Reading Aloud
17,2,2,"If I was running a race with me running and I passed the person who was in second place, I would be in first place.",0,20,40,0,
17,2,3,I always have a track.,0,0,0,0,Social Comment
17,2,4,I'm going to say first.,0,0,0,0,
17,3,1,It's a stormy night and a plane takes off from JFK Airport in New York.,0,20,0,0,Reading Aloud/Scenario Introduction
17,3,2,"The storm worsens and the plane crashes half lands in the United States, the other half lands in Canada.",20,80,0,10,
17,3,3,In which country do you bury the survivors?,0,0,0,0,Reading Aloud
17,3,4,Wherever they're from originally.,20,40,10,0,
17,3,5,is that the correct answer?,0,0,0,20,
17,3,6,I don't know in which country you buried survivors uh-huh I get it survivors will be alive so no need to be buried,80,20,40,60,
17,4,1,"A monkey, a squirrel and a bird are racing to the top of a coconut tree.",0,0,0,0,Reading Aloud
17,4,2,"Who will get the banana first? The monkey, the squirrel or the bird?",0,20,0,0,
17,4,3,It's the top of a coconut tree though.,80,20,0,40,
17,4,4,"Who will get the banana first? The monkey, the squirrel or the bird?",0,20,0,0,
17,4,5,I don't know.,20,0,0,80,
17,4,6,Who would get the banana first?,0,20,0,0,
17,4,7,Is this relevant because there is a coconut tree?,20,60,0,40,
17,4,8,Who will get the banana first?,0,0,0,0,Repetition/Re-reading
17,4,9,I don't know.,0,0,0,20,
17,4,10,I'm going to say the monkey but I think it's wrong.,80,20,0,40,
17,5,1,"In a one-storey pink house there was a pink person, a pink cat, a pink fish, a pink computer, a pink chair, a pink table, pink telephone, pink shower.",0,80,0,0,Imagination/Scenario Construction
17,5,2,Everyone was pink.,0,0,0,0,Reading Aloud
17,5,3,What colour were the stairs?,0,0,0,0,Reading Aloud
17,5,4,Probably.,20,10,0,30,
17,5,5,"I want to say pink, but is that a trick question?",80,20,0,60,
17,5,6,"Ah, in a one-storey pink house.",20,10,0,10,
17,5,7,No stairs.,80,20,0,0,
17,5,8,That's one story.,0,0,0,0,Reading Aloud
17,6,1,How many of each animal did Moses put on the ark?,0,0,0,0,Reading Aloud
17,6,2,How many?,0,20,0,10,
17,6,3,Two of each?,20,60,0,0,
17,6,4,It seems like too easy though to be honest.,80,0,0,20,
17,7,1,"The wind blows west, an electric train runs east, in which cardinal direction does the smoke from the locomotive blow?",0,20,0,0,Reading Aloud
17,7,2,That's electric so there is electric so no smoke,80,20,60,0,
17,8,1,"If you have only one match and you walk into a dark room where there is an oil lamp, a newspaper and wood, which thing would you like first?",0,0,0,0,Reading Aloud
17,8,2,The match.,0,0,0,0,
17,8,3,Let's see the match.,0,20,0,10,
17,8,4,Don't ask me how I got to that.,0,0,0,80,
17,9,1,Would it be ethical for the man to marry the sister of his widow?,0,0,0,0,Reading Aloud
17,9,2,Man. His. Widow.,0,0,0,0,Reading Aloud
17,9,3,"No, because he'd be dead.",80,20,90,10,
17,9,4,He would be dead.,0,0,80,0,
17,10,1,Which sentence is correct?,0,0,0,0,Reading Aloud
17,10,2,The yolk of the egg white.,0,0,0,0,Reading Aloud
17,10,3,The yolk of the egg are white or the yolk of the egg is white.,0,20,0,0,
17,10,4,The yolk of the egg are white.,0,0,0,0,Reading Aloud
17,10,5,The yolk of the egg is white.,0,0,0,0,Reading Aloud
17,10,6,I'm going to say B sounds better.,0,20,10,0,
18,1,1,Nu-nu. Nunu,0,20,0,0,
18,2,1,Second,0,20,0,0,
18,3,1,"Well, you don't bury a survivor.",80,20,40,0,
18,4,1,"A monkey, a squirrel and a bird are racing to the top of a coconut tree.",0,0,0,0,Reading Aloud
18,4,2,Who will get the banana first?,0,0,0,0,Reading Aloud
18,4,3,"Come on, it's a coconut tree.",80,20,0,0,
18,5,1,"In a one-story pink house there was a pink person, a pink cat, pink fish, pink computer, pink chair, pink table, pink telephone, pink shower, everything was pink.",0,80,0,0,Imagination/Scenario Construction
18,5,2,What colour were the stairs probably?,0,0,0,0,Reading Aloud
18,5,3,It's a one-story house so there's not going to be any stairs.,80,20,80,0,
18,6,1,How many of each animal did Moses put on the ark?,0,0,0,0,Reading Aloud
18,6,2,"Feels like it's going to be a trick question, but let's just say two.",80,20,0,40,
18,7,1,"The wind blows west, an electric train runs east, and which cardinal direction does the smoke from the locomotive blow?",0,20,0,0,
18,7,2,"Again, trick question, because locomotive trains run off.",80,20,0,40,"Note: The mention of ""trick question"" and ""locomotive trains run off"" suggests the participant is starting to question their initial intuition and consider alternative perspectives, hence the moderate score for Response Control. The phrase also implies some awareness of the need to adjust their thinking, which relates to Response Regulation. The mention of ""locomotive trains run off"" could be a start of generating a new response, but it's not fully developed, hence the low score for Response Generation."
18,7,3,"Well, there's like steam steaming it so it's not electric so none is an electric train",80,60,40,20,
18,8,1,"If you have only one match and you walk into a dark room where there is an oil lamp, a newspaper and wood, which thing would you like first?",0,0,0,0,Reading Aloud
18,8,2,"This is going to be one of these trick questions again, but obviously I can't think what it is this time.",20,10,0,60,
18,8,3,"Oh, you'd use the match to light the oil lamp.",0,80,20,0,
18,8,4,Then you've got a lamp.,0,20,0,0,
18,9,1,Would it be ethical for a man to marry the sister of his widow?,0,0,0,0,Reading Aloud
18,9,2,"No, because he'd be dead if she's the widow.",80,20,90,10,
18,9,3,"No, he's dead.",0,0,80,0,
18,10,1,Which sentence is correct?,0,0,0,0,Reading Aloud
18,10,2,A. The yolk of the egg are white or,0,20,0,0,
18,10,3,B. The yolk of the egg is white.,0,0,0,0,Reading Aloud
18,10,4,B. The yolk of the egg is white.,0,0,0,0,Reading Aloud
19,1,1,"Let's see, my father has died in his son of a man.",0,0,0,0,Unrelated Commentary
19,1,2,"Well, no, no.",80,0,0,0,
19,2,1,"If you were running a race and you passed the person in a single place, what place where you been now?",0,20,0,0,Misinterpretation/Paraphrasing
19,2,2,First place?,0,20,0,0,
19,3,1,"It's a stormy night and the plane takes off from JFK Airport in New York, the stone worsens and the plane just has plans to listen if you put it survivors...",0,80,0,0,
19,3,2,Ehhh...,20,0,0,10,
19,3,3,"Toggo B According to where they crash? which is from New York, or in the United States",20,60,10,10,
19,4,1,A monkey is growing a bear and raising the dog of a tree before we get to the next person,0,0,0,0,Nonsensical Statement
19,4,2,monkey is growing maybe the monkey and then,20,60,0,10,
19,5,1,In a one story pink house?,0,20,0,0,
19,5,2,What color were the stairs for you?,0,0,0,0,Social Comment
19,5,3,Well...,20,10,0,10,
19,5,4,Pink?,20,10,0,0,
19,6,1,How many of this animal did Moses put on the Ark?,0,20,0,0,
19,6,2,Two?,20,10,0,10,
19,6,3,They were two?,20,10,0,10,
19,6,4,Two animals?,20,60,0,10,
19,6,5,Which animal?,20,60,0,40,
19,7,1,The wind blows west and electric trains won't cease in the wind blows,20,10,0,0,
19,7,2,There were no...,80,20,0,0,
19,7,3,Selected rain...,0,0,0,0,Reading Aloud
19,8,1,you have only one,0,0,0,0,Reading Aloud
19,8,2,much anything,0,0,0,0,Unclear/Muttering
19,8,3,and working for one,0,0,0,0,Task Repetition
19,8,4,there will love,0,0,0,0,Social Comment
19,9,1,Will it be ethical for a man to marry the sister of his little?,0,10,0,0,Misreading/Repetition
19,9,2,No.,0,0,0,0,
19,9,3,"No, it can't be ethical.",0,0,20,0,
19,10,1,Which sentence is correct?,0,0,0,0,Reading Aloud
19,10,2,You want to tell me what it is,0,0,0,0,Social Comment
19,10,3,It's B B,0,0,0,0,Reading Aloud
20,1,1,I don't really understand the question.,0,0,0,20,Uncertainty Expression
20,1,2,Who's father has five daughters but no sons?,20,60,0,40,
20,1,3,"Nana, Nini.",0,20,0,0,
20,1,4,"Nini, Nini.",0,0,0,0,Repetition
20,1,5,What is with this daughter's name?,20,40,0,60,
20,1,6,"Nini, I guess.",0,20,0,0,
20,1,7,"No, no, no.",80,0,0,20,
20,2,1,"Here I am right, when you pass the bus to take place, one place you're going around.",0,60,20,0,
20,2,2,Second place.,0,20,0,0,
20,3,1,It's a stormy night and a plane takes off from JFK Airport.,0,20,0,0,Reading Aloud/Scenario Introduction
20,3,2,The stormy items and the plane crashes have lands in the United States.,0,60,20,0,
20,3,3,They have lands.,0,0,0,0,Reading Aloud
20,3,4,Which country do they as well?,0,80,0,20,
20,3,5,They vary them in whatever country they came from.,20,60,10,0,
20,3,6,that they died in?,20,40,0,10,
20,3,7,"No, they in the country.",20,10,0,10,
20,3,8,Their parents choose.,0,0,0,0,Social Comment
20,3,9,"But, this one was something which country do bury these pirates.",0,20,0,0,
20,3,10,I don't know.,0,0,0,80,
20,3,11,Send the corpses to the heavens.,0,80,0,0,
20,4,1,"A monkey, a squirrel and a bird are racing to the top of the coconut tree.",0,0,0,0,Reading Aloud
20,4,2,"You'll get the band first, the monkey, the squirrel, or the bird.",0,20,0,0,
20,4,3,"Um, probably a bird because it's just flying.",0,80,40,0,
20,4,4,Coconut tree.,0,0,0,0,Reading Aloud
20,4,5,Palm tree?,20,60,0,10,
20,4,6,Coconut tree is a palm tree.,0,20,0,0,
20,4,7,Definitely a bird.,0,10,0,0,
20,5,1,"In a one story, pink house, there was a pink person, a pink cat, a pink fish, a pink chair, a pink table, a pink telephone, a pink chair,",0,80,0,0,Imagination/Scenario Building
20,5,2,I was going to think what colours were the stairs probably.,20,60,0,10,
20,5,3,Hmm.,20,10,0,30,
20,5,4,"In a one story, pink house, is this American?",20,10,0,30,
20,5,5,Does one story mean there is only a ground floor? Or does one story mean there is a ground floor and a first floor?,80,40,0,60,
20,5,6,"Because in England, a one-story pink house would mean there is a ground floor and a first floor.",80,20,40,60,
20,5,7,"However, this is an American survey, I think.",20,10,10,60,
20,5,8,So there is no stairs.,80,20,0,0,
20,6,1,How many of each animal does Moses put in the art? Two of each.,0,20,0,0,
20,6,2,Apart from the humans.,20,10,0,10,
20,6,3,How many of each animal do have made us?,0,20,0,0,
20,6,4,Could only try to quite a few others in the trick question.,80,20,0,60,
20,6,5,Two of each animal.,0,0,0,0,
20,7,1,"If wind blows west, let's call trains east in which quadrant direction does the smoke from the locomotive play.",20,80,0,10,
20,7,2,"Ah, okay, so the wind blows west, the train goes east.",0,20,0,0,
20,7,3,What about west?,20,60,0,10,
20,7,4,Why would it be even going further west?,80,20,0,0,
20,7,5,West.,0,0,0,0,
20,8,1,If you have only one match and you walk into a dark room where there is an oil lamp and newspaper and wood which thing would you like best?,0,0,0,0,Reading Aloud
20,8,2,"One match, oil lamp and newspaper and wood.",0,10,0,0,
20,8,3,Which thing would look like this?,0,20,0,0,
20,8,4,"The oil lamp, what bands are under?",0,20,0,0,
20,8,5,I feel like all of these are trick questions.,80,0,0,60,
20,9,1,Would it be ethical for a man to marry the sister of his widow?,0,0,0,0,Reading Aloud
20,9,2,No.,0,0,0,0,
20,9,3,That sister of his widow would be his sister-in-law if... right?,20,80,10,10,
20,9,4,Sister of the widow.,0,20,0,0,
20,9,5,Wait.,80,0,0,20,
20,9,6,Of his widow.,0,0,0,0,Reading Aloud
20,9,7,Yeah.,0,0,0,0,Affirmation
20,9,8,That would be horrible.,0,0,20,0,
20,9,9,Of his widow?,20,10,0,30,
20,9,10,Wait.,80,20,0,80,
20,9,11,Would it be ethical for a man to marry the sister of his widow?,0,0,0,0,Reading Aloud
20,9,12,"Wouldn't he be the widow if I thought that the person who was left in the marriage would be the widow, not the person who died, so...",80,60,40,80,
20,9,13,"Okay, that was only too much.",0,0,0,80,(Frustration/Overwhelm Expression)
20,9,14,"Yes, it would be unethical.",0,0,0,0,Social Comment
20,9,15,Not ethical.,0,0,0,0,
20,10,1,"Which sentence is correct? A, B, R, Y, B, U, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z, Z",0,0,0,0,Task Repetition
21,1,1,"My father has five daughters but no sons. Nana, Nene, Nene, and Nono.",0,0,0,0,Reading Aloud
21,1,2,What is the fifth daughter's name probably?,0,20,0,10,
21,1,3,"Well, I'm thinking that Nene and Nene are a little close.",20,10,0,30,
21,1,4,I'm sure they get mispronounced a lot.,0,0,0,0,Social Comment
21,1,5,The fifth daughter's name is probably Nunu.,0,80,0,0,
21,2,1,"If you were running a race and you passed the person in second place, what place would you be in now?",0,0,0,0,Reading Aloud
21,2,2,"Well, I think I would be in first place.",0,20,0,0,
21,2,3,For some reason I picture running the race in the 1980s with tank tops on and short shorts.,0,20,0,0,Daydreaming/Distraction
21,2,4,I don't know why.,20,0,0,10,
21,3,1,It's a stormy night and a plane takes off from JFK Airport in New York.,0,20,0,0,Reading Aloud/Scenario Introduction
21,3,2,The storm worsens and the plane crashes.,0,0,0,0,Narration of Scenario
21,3,3,"Half lands in the United States, the other half lands in Canada.",80,90,0,0,
21,3,4,In which country do you bury the survivors?,0,0,0,0,Reading Aloud
21,3,5,I don't think there would be...,80,20,0,10,
21,3,6,You don't bury survivors.,80,20,0,0,
21,3,7,But...,80,20,0,20,
21,3,8,Yeah.,0,0,0,0,
21,3,9,You don't bury survivors.,80,0,0,0,
21,4,1,"A monkey, a squirrel, and a bird are racing to the top of a coconut tree.",0,0,0,0,Reading Aloud
21,4,2,"Who will get the banana first, the monkey, the squirrel, or the bird?",0,20,0,0,
21,4,3,My money is on the squirrel.,0,20,0,0,
21,4,4,I don't know why.,20,0,0,60,
21,4,5,"I guess I feel like the squirrel would be fastest, I guess.",0,20,10,0,
21,5,1,"In a one story pink house there was a pink person, a pink cat, a pink fish, a pink computer, a pink chair, a pink table.",0,80,0,0,Imagination/Scenario Building
21,5,2,It's a lot of pink.,0,0,0,0,Description: Reading Aloud/Repetition
21,5,3,"A pink telephone, a pink shower.",0,20,0,0,
21,5,4,Everything was pink.,0,0,0,0,
21,5,5,Yeah.,0,0,0,0,
21,5,6,What color were the stairs probably?,0,0,0,0,Reading Aloud
21,5,7,"Well, the stairs in a one story house would be strange, but I imagine they would be pink.",20,60,10,10,
21,5,8,Hello.,0,0,0,0,Social Comment
21,6,1,How many of each animal did Moses put on the ark?,0,0,0,0,Reading Aloud
21,6,2,"I'm just trying to think if this is a trick question in any way, kind of like the survivors being buried.",80,20,0,80,
21,6,3,But I believe the answer is two.,0,20,0,0,
21,7,1,The wind blows west. An electric train runs east. In which cardinal direction does the smoke from the locomotive blow?,0,10,0,0,Reading Aloud
21,7,2,I don't think there would be smoke coming from the electric train.,80,20,40,10,
21,8,1,"If you have only one match and you walk into a dark room where there is an oil lamp, a newspaper and wood, which would you like first?",0,0,0,0,Reading Aloud
21,8,2,My initial reaction was to light the newspaper and get the wood going.,0,80,0,20,
21,8,3,"However, I think it would be a better idea to light the lamp and then from there try to get the other items to go if I needed them, depending on if it is cold.",80,60,80,20,
21,9,1,Would it be ethical for a man to marry the sister of his widow?,0,0,0,0,Reading Aloud
21,9,2,"No, I don't think it would be ethical, especially if they had kids.",0,0,80,0,
21,9,3,"If the widow had kids with the man, it would be very strange.",0,20,60,0,
21,9,4,Because then they would have brothers.,0,20,80,0,
21,9,5,"If the new couple had children, they would be cousins as well as their brothers and sisters.",0,80,40,0,
21,10,1,Which sentence is correct? The yolk of the egg are white or B. The yolk of the egg is white?,0,0,0,0,Reading Aloud
21,10,2,What?,20,0,0,10,
21,10,3,I think the answer is B.,0,0,0,0,
21,10,4,Just based on how I read it out loud and what felt more natural.,0,0,80,0,
22,1,1,Mary's father has five daughters but no sons.,0,0,0,0,Reading Aloud
22,1,2,"Nana, Nina, Nene, Nono.",0,80,0,0,
22,1,3,What is the fifth daughter's name probably well five daughters no sons,20,60,0,40,
22,1,4,Mary is one of the children I guess,80,60,20,40,
22,1,5,so the fifth daughter's name is Mary.,0,0,0,0,
22,2,1,If you were running a race and you passed the person in second place what place would you be in now?,0,0,0,0,Reading Aloud
22,2,2,If you passed the person that was in second place then I guess that you would be in first place now.,0,20,10,0,
22,2,3,So my answer would be first place,0,0,0,0,
22,3,1,"It's a stormy night and a plane takes off from JFK Airport in New York. The storm worsens and the plane crashes. Half lands in the United States, the other half lands in Canada.",20,80,0,10,
22,3,2,In which country do you bury the survivors?,0,0,0,0,Reading Aloud
22,3,3,I would imagine the survivors would be repatriated back to the countries that they came from.,80,90,40,20,
22,3,4,They could have come from all over the world I'm guessing so it depends what country they actually came from and by that I mean where their nationality is not from where they were traveling from,20,60,40,10,
22,4,1,"A monkey, a squirrel and a bird are racing to the top of a coconut tree.",0,0,0,0,Reading Aloud
